family,case,status,wall_seconds,source_identity,product_identity,input_identity,image_identity,evidence,omissions,sampled_paths_or_ranges,coverage,error
payload_create_read,payload-create-1m-compact-v2,PASS,1.6539817498996854,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,7ba327675323af116f6b4b5c32937db7b822cfcaa1b5c2f65c12b395b5a322fc,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/payload_create_read/payload-create-1m-compact-v2/verification.json,"[""no exhaustive Phase 1 replay""]",[],"{""type"":""sampled-content"",""summary"":""changed data and selected unchanged witnesses; qualified roots"",""details"":[{""kind"":""fast-canonical-verification"",""receipt"":""{\""actual_read_logical_bytes\"": \""1048576\"", \""actual_read_regular_paths\"": \""1\"", \""authenticated_global_inodes\"": \""2\"", \""authenticated_namespace_paths\"": \""2\"", \""canonical_root\"": \""6cee8c9867725afeffb780251a031c4e295830eea2507c2aafa4cb2a245eb2e0\"", \""certificate_binding\"": \""cead53ae674dbf265d032bcdee1d1b567213948445ec562641991ca2e5ce0923\"", \""covered_regular_paths\"": \""0\"", \""full_canonical_census_performed\"": \""false\"", \""fully_verified\"": \""false\"", \""has_reused_reference\"": \""false\"", \""reference_assurance\"": \""independent_current_content\"", \""reference_native_readback\"": \""false\"", \""reference_root_scope\"": \""none\"", \""scope\"": \""full current namespace/global inode/metadata/aliases; selected changed+witness bytes; unchanged file-state/extent/payload subgraph references certified, those current subgraph bytes not read\"", \""skipped_current_store_logical_bytes\"": \""0\"", \""skipped_current_store_regular_paths\"": \""0\"", \""verification_profile\"": \""fast-verify-v2\"", \""verification_status\"": \""fast_iteration_verified\""}"",""step"":1},{""coverage_sha256"":""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""kind"":""fast-native-verification"",""receipt"":""absent_paths_verified=0\ncertificate_binding=cead53ae674dbf265d032bcdee1d1b567213948445ec562641991ca2e5ce0923\nchanged_paths_declared=2\ncovered_paths_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855\nfast_witness_profile=native-fast-witness-v2:first-middle-last-seeded-per-namespace-length-depth-class;declared-read-targets\nfully_verified=false\nlogical_bytes=1048576\nnative_namespace_paths_verified=2\nnative_namespace_type_source=DirEntry::file_type;platform-metadata-fallback-permitted;skipped-counts-describe-unperformed-checks-not-syscalls\nnative_namespace_types_verified=2\noracle_identity_encoding=structural-entry-recipes-v1\noracle_scope=independent-delta-and-witnesses;complete-native-namespace;certified-unchanged-content-roots-checked-by-host\nreference_assurance=independent_current_content\nselected_independent_oracle_identity=98ba5f954b21fff76be9dcb59ded9fa9b15c509b5be3f9fa9e199249c678c8d2\nselected_metadata_paths_verified=2\nselected_regular_bytes_verified=1048576\nselected_regular_paths_verified=1\nskipped_untouched_metadata_paths=0\nskipped_untouched_regular_bodies=0\nuncertified_regular_paths_checked=1\nverification_status=fast_iteration_verified\nwitness_paths_declared=0\n"",""step"":1}]}",
payload_create_read,payload-create-10m-compact-v2,PASS,1.8620274169370532,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,9403f5ee714af4f29b5bc7ebcb91147717068900f5f81ec95423c20050c7b59d,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/payload_create_read/payload-create-10m-compact-v2/verification.json,"[""no exhaustive Phase 1 replay""]",[],"{""type"":""sampled-content"",""summary"":""changed data and selected unchanged witnesses; qualified roots"",""details"":[{""kind"":""fast-canonical-verification"",""receipt"":""{\""actual_read_logical_bytes\"": \""10485760\"", \""actual_read_regular_paths\"": \""1\"", \""authenticated_global_inodes\"": \""2\"", \""authenticated_namespace_paths\"": \""2\"", \""canonical_root\"": \""0a42bf05f32b88e5a02ea8fbc03762e4a6b547d34aaa2f00be8425168c902e27\"", \""certificate_binding\"": \""a6df54340282d9cb9d6037a272228109eaf0a181f6161b5fcef6928326a8d5a9\"", \""covered_regular_paths\"": \""0\"", \""full_canonical_census_performed\"": \""false\"", \""fully_verified\"": \""false\"", \""has_reused_reference\"": \""false\"", \""reference_assurance\"": \""independent_current_content\"", \""reference_native_readback\"": \""false\"", \""reference_root_scope\"": \""none\"", \""scope\"": \""full current namespace/global inode/metadata/aliases; selected changed+witness bytes; unchanged file-state/extent/payload subgraph references certified, those current subgraph bytes not read\"", \""skipped_current_store_logical_bytes\"": \""0\"", \""skipped_current_store_regular_paths\"": \""0\"", \""verification_profile\"": \""fast-verify-v2\"", \""verification_status\"": \""fast_iteration_verified\""}"",""step"":1},{""coverage_sha256"":""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""kind"":""fast-native-verification"",""receipt"":""absent_paths_verified=0\ncertificate_binding=a6df54340282d9cb9d6037a272228109eaf0a181f6161b5fcef6928326a8d5a9\nchanged_paths_declared=2\ncovered_paths_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855\nfast_witness_profile=native-fast-witness-v2:first-middle-last-seeded-per-namespace-length-depth-class;declared-read-targets\nfully_verified=false\nlogical_bytes=10485760\nnative_namespace_paths_verified=2\nnative_namespace_type_source=DirEntry::file_type;platform-metadata-fallback-permitted;skipped-counts-describe-unperformed-checks-not-syscalls\nnative_namespace_types_verified=2\noracle_identity_encoding=structural-entry-recipes-v1\noracle_scope=independent-delta-and-witnesses;complete-native-namespace;certified-unchanged-content-roots-checked-by-host\nreference_assurance=independent_current_content\nselected_independent_oracle_identity=087d1fed809e2af6f188699210bb9b2fae55cf870ba119b081c957f48f2aed20\nselected_metadata_paths_verified=2\nselected_regular_bytes_verified=10485760\nselected_regular_paths_verified=1\nskipped_untouched_metadata_paths=0\nskipped_untouched_regular_bodies=0\nuncertified_regular_paths_checked=1\nverification_status=fast_iteration_verified\nwitness_paths_declared=0\n"",""step"":1}]}",
payload_create_read,payload-create-100m,PASS,3.2236744998954237,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,2e4590ae8156ec301ed89adc3f82d3c37f00dff1601e675a86796344dca35a4d,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/payload_create_read/payload-create-100m/verification.json,"[""no exhaustive Phase 1 replay""]",[],"{""type"":""sampled-content"",""summary"":""changed data and selected unchanged witnesses; qualified roots"",""details"":[{""kind"":""fast-canonical-verification"",""receipt"":""{\""actual_read_logical_bytes\"": \""104857600\"", \""actual_read_regular_paths\"": \""1\"", \""authenticated_global_inodes\"": \""2\"", \""authenticated_namespace_paths\"": \""2\"", \""canonical_root\"": \""021a50e197fa455919a62b985764bd36cea5edc09a2728417864c9f39d943a13\"", \""certificate_binding\"": \""145c029622161a217ff33d478f8278c33d00e0a4b8221ba287ddff8186ac25e7\"", \""covered_regular_paths\"": \""0\"", \""full_canonical_census_performed\"": \""false\"", \""fully_verified\"": \""false\"", \""has_reused_reference\"": \""false\"", \""reference_assurance\"": \""independent_current_content\"", \""reference_native_readback\"": \""false\"", \""reference_root_scope\"": \""none\"", \""scope\"": \""full current namespace/global inode/metadata/aliases; selected changed+witness bytes; unchanged file-state/extent/payload subgraph references certified, those current subgraph bytes not read\"", \""skipped_current_store_logical_bytes\"": \""0\"", \""skipped_current_store_regular_paths\"": \""0\"", \""verification_profile\"": \""fast-verify-v2\"", \""verification_status\"": \""fast_iteration_verified\""}"",""step"":1},{""coverage_sha256"":""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""kind"":""fast-native-verification"",""receipt"":""absent_paths_verified=0\ncertificate_binding=145c029622161a217ff33d478f8278c33d00e0a4b8221ba287ddff8186ac25e7\nchanged_paths_declared=2\ncovered_paths_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855\nfast_witness_profile=native-fast-witness-v2:first-middle-last-seeded-per-namespace-length-depth-class;declared-read-targets\nfully_verified=false\nlogical_bytes=104857600\nnative_namespace_paths_verified=2\nnative_namespace_type_source=DirEntry::file_type;platform-metadata-fallback-permitted;skipped-counts-describe-unperformed-checks-not-syscalls\nnative_namespace_types_verified=2\noracle_identity_encoding=structural-entry-recipes-v1\noracle_scope=independent-delta-and-witnesses;complete-native-namespace;certified-unchanged-content-roots-checked-by-host\nreference_assurance=independent_current_content\nselected_independent_oracle_identity=63120ae882f49f4e240f69e89e59843ab258103b7e447533ba19aaba2c0e56cf\nselected_metadata_paths_verified=2\nselected_regular_bytes_verified=104857600\nselected_regular_paths_verified=1\nskipped_untouched_metadata_paths=0\nskipped_untouched_regular_bodies=0\nuncertified_regular_paths_checked=1\nverification_status=fast_iteration_verified\nwitness_paths_declared=0\n"",""step"":1}]}",
payload_create_read,payload-create-500m,PASS,9.37614162499085,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,6e9f496377ec23498ebfc3e0e3dc1d96e57cf2eb34be8a375369dad0e62271f8,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/payload_create_read/payload-create-500m/verification.json,"[""no exhaustive Phase 1 replay""]",[],"{""type"":""sampled-content"",""summary"":""changed data and selected unchanged witnesses; qualified roots"",""details"":[{""kind"":""fast-canonical-verification"",""receipt"":""{\""actual_read_logical_bytes\"": \""524288000\"", \""actual_read_regular_paths\"": \""1\"", \""authenticated_global_inodes\"": \""2\"", \""authenticated_namespace_paths\"": \""2\"", \""canonical_root\"": \""74bf85650573bfb0781d1e644eb49bf8c157ad1baaec24d535fcd84d51421c20\"", \""certificate_binding\"": \""23fd4bfb5c37dbe4dd305ee2a1599d976eaca427c6ca916dcb807d4b7e470ea0\"", \""covered_regular_paths\"": \""0\"", \""full_canonical_census_performed\"": \""false\"", \""fully_verified\"": \""false\"", \""has_reused_reference\"": \""false\"", \""reference_assurance\"": \""independent_current_content\"", \""reference_native_readback\"": \""false\"", \""reference_root_scope\"": \""none\"", \""scope\"": \""full current namespace/global inode/metadata/aliases; selected changed+witness bytes; unchanged file-state/extent/payload subgraph references certified, those current subgraph bytes not read\"", \""skipped_current_store_logical_bytes\"": \""0\"", \""skipped_current_store_regular_paths\"": \""0\"", \""verification_profile\"": \""fast-verify-v2\"", \""verification_status\"": \""fast_iteration_verified\""}"",""step"":1},{""coverage_sha256"":""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""kind"":""fast-native-verification"",""receipt"":""absent_paths_verified=0\ncertificate_binding=23fd4bfb5c37dbe4dd305ee2a1599d976eaca427c6ca916dcb807d4b7e470ea0\nchanged_paths_declared=2\ncovered_paths_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855\nfast_witness_profile=native-fast-witness-v2:first-middle-last-seeded-per-namespace-length-depth-class;declared-read-targets\nfully_verified=false\nlogical_bytes=524288000\nnative_namespace_paths_verified=2\nnative_namespace_type_source=DirEntry::file_type;platform-metadata-fallback-permitted;skipped-counts-describe-unperformed-checks-not-syscalls\nnative_namespace_types_verified=2\noracle_identity_encoding=structural-entry-recipes-v1\noracle_scope=independent-delta-and-witnesses;complete-native-namespace;certified-unchanged-content-roots-checked-by-host\nreference_assurance=independent_current_content\nselected_independent_oracle_identity=c6341d728f8237d6dbe0a72d77647736fd3ad41d585d36800c17cd256ede5a41\nselected_metadata_paths_verified=2\nselected_regular_bytes_verified=524288000\nselected_regular_paths_verified=1\nskipped_untouched_metadata_paths=0\nskipped_untouched_regular_bodies=0\nuncertified_regular_paths_checked=1\nverification_status=fast_iteration_verified\nwitness_paths_declared=0\n"",""step"":1}]}",
payload_create_read,payload-random-read-1-compact-v2,PASS,1.8159785000607371,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,7721dca14659fe2c2a3d7542fc65691801a0634a1060a446207187fdd172100a,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/payload_create_read/payload-random-read-1-compact-v2/verification.json,"[""no exhaustive Phase 1 replay""]",[],"{""type"":""sampled-content"",""summary"":""changed data and selected unchanged witnesses; qualified roots"",""details"":[{""kind"":""fast-canonical-verification"",""receipt"":""{\""actual_read_logical_bytes\"": \""1048576\"", \""actual_read_regular_paths\"": \""1\"", \""authenticated_global_inodes\"": \""2\"", \""authenticated_namespace_paths\"": \""2\"", \""canonical_root\"": \""64e8148694ab1befea220d5379fc0fe8c36edfd2848fda96e34fe492ac91b1c9\"", \""certificate_binding\"": \""0a36d51b902fd980b425f153451fd0469eaee6fcb57a8fe2d348aa5b8f452ff8\"", \""covered_regular_paths\"": \""0\"", \""full_canonical_census_performed\"": \""false\"", \""fully_verified\"": \""false\"", \""has_reused_reference\"": \""false\"", \""reference_assurance\"": \""independent_current_content\"", \""reference_native_readback\"": \""false\"", \""reference_root_scope\"": \""none\"", \""scope\"": \""full current namespace/global inode/metadata/aliases; selected changed+witness bytes; unchanged file-state/extent/payload subgraph references certified, those current subgraph bytes not read\"", \""skipped_current_store_logical_bytes\"": \""0\"", \""skipped_current_store_regular_paths\"": \""0\"", \""verification_profile\"": \""fast-verify-v2\"", \""verification_status\"": \""fast_iteration_verified\""}"",""step"":1},{""coverage_sha256"":""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""kind"":""fast-native-verification"",""receipt"":""absent_paths_verified=0\ncertificate_binding=0a36d51b902fd980b425f153451fd0469eaee6fcb57a8fe2d348aa5b8f452ff8\nchanged_paths_declared=0\ncovered_paths_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855\nfast_witness_profile=native-fast-witness-v2:first-middle-last-seeded-per-namespace-length-depth-class;declared-read-targets\nfully_verified=false\nlogical_bytes=1048576\nnative_namespace_paths_verified=2\nnative_namespace_type_source=DirEntry::file_type;platform-metadata-fallback-permitted;skipped-counts-describe-unperformed-checks-not-syscalls\nnative_namespace_types_verified=2\noracle_identity_encoding=structural-entry-recipes-v1\noracle_scope=independent-delta-and-witnesses;complete-native-namespace;certified-unchanged-content-roots-checked-by-host\nreference_assurance=independent_current_content\nselected_independent_oracle_identity=98ba5f954b21fff76be9dcb59ded9fa9b15c509b5be3f9fa9e199249c678c8d2\nselected_metadata_paths_verified=2\nselected_regular_bytes_verified=1048576\nselected_regular_paths_verified=1\nskipped_untouched_metadata_paths=0\nskipped_untouched_regular_bodies=0\nuncertified_regular_paths_checked=1\nverification_status=fast_iteration_verified\nwitness_paths_declared=2\n"",""step"":1}]}",
payload_create_read,payload-random-read-10-compact-v2,PASS,2.0634160828776658,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,f166d08e1421f5e9b658a6bb0e390975345fa95fcde2a78bc64ca068903d5eeb,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/payload_create_read/payload-random-read-10-compact-v2/verification.json,"[""no exhaustive Phase 1 replay""]",[],"{""type"":""sampled-content"",""summary"":""changed data and selected unchanged witnesses; qualified roots"",""details"":[{""kind"":""fast-canonical-verification"",""receipt"":""{\""actual_read_logical_bytes\"": \""10485760\"", \""actual_read_regular_paths\"": \""1\"", \""authenticated_global_inodes\"": \""2\"", \""authenticated_namespace_paths\"": \""2\"", \""canonical_root\"": \""415b195882a7556740a1232741a0769d454e253f58b142ae30385923d143dcf5\"", \""certificate_binding\"": \""4350390020ddd2de26ddbfaccb233b2793b1a24a1c8053c3b5e1d56f399169d9\"", \""covered_regular_paths\"": \""0\"", \""full_canonical_census_performed\"": \""false\"", \""fully_verified\"": \""false\"", \""has_reused_reference\"": \""false\"", \""reference_assurance\"": \""independent_current_content\"", \""reference_native_readback\"": \""false\"", \""reference_root_scope\"": \""none\"", \""scope\"": \""full current namespace/global inode/metadata/aliases; selected changed+witness bytes; unchanged file-state/extent/payload subgraph references certified, those current subgraph bytes not read\"", \""skipped_current_store_logical_bytes\"": \""0\"", \""skipped_current_store_regular_paths\"": \""0\"", \""verification_profile\"": \""fast-verify-v2\"", \""verification_status\"": \""fast_iteration_verified\""}"",""step"":1},{""coverage_sha256"":""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""kind"":""fast-native-verification"",""receipt"":""absent_paths_verified=0\ncertificate_binding=4350390020ddd2de26ddbfaccb233b2793b1a24a1c8053c3b5e1d56f399169d9\nchanged_paths_declared=0\ncovered_paths_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855\nfast_witness_profile=native-fast-witness-v2:first-middle-last-seeded-per-namespace-length-depth-class;declared-read-targets\nfully_verified=false\nlogical_bytes=10485760\nnative_namespace_paths_verified=2\nnative_namespace_type_source=DirEntry::file_type;platform-metadata-fallback-permitted;skipped-counts-describe-unperformed-checks-not-syscalls\nnative_namespace_types_verified=2\noracle_identity_encoding=structural-entry-recipes-v1\noracle_scope=independent-delta-and-witnesses;complete-native-namespace;certified-unchanged-content-roots-checked-by-host\nreference_assurance=independent_current_content\nselected_independent_oracle_identity=087d1fed809e2af6f188699210bb9b2fae55cf870ba119b081c957f48f2aed20\nselected_metadata_paths_verified=2\nselected_regular_bytes_verified=10485760\nselected_regular_paths_verified=1\nskipped_untouched_metadata_paths=0\nskipped_untouched_regular_bodies=0\nuncertified_regular_paths_checked=1\nverification_status=fast_iteration_verified\nwitness_paths_declared=2\n"",""step"":1}]}",
payload_create_read,payload-random-read-100,PASS,14.759463042020798,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,bebb0e1d2eb6da3651a0cbcf6bfbbebfa5e266ba780375d9ca80be17ff0edc7d,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/payload_create_read/payload-random-read-100/verification.json,"[""no exhaustive Phase 1 replay""]",[],"{""type"":""sampled-content"",""summary"":""changed data and selected unchanged witnesses; qualified roots"",""details"":[{""kind"":""fast-canonical-verification"",""receipt"":""{\""actual_read_logical_bytes\"": \""524288000\"", \""actual_read_regular_paths\"": \""1\"", \""authenticated_global_inodes\"": \""2\"", \""authenticated_namespace_paths\"": \""2\"", \""canonical_root\"": \""7bdcdbe1227274614c040024a34cfac35cd7f17916e83fe279cd47c6dfda19ee\"", \""certificate_binding\"": \""9e30fb2f3a1753a2a51e434d5d532eb4e494bab975c6cb004a198b92b966b252\"", \""covered_regular_paths\"": \""0\"", \""full_canonical_census_performed\"": \""false\"", \""fully_verified\"": \""false\"", \""has_reused_reference\"": \""false\"", \""reference_assurance\"": \""independent_current_content\"", \""reference_native_readback\"": \""false\"", \""reference_root_scope\"": \""none\"", \""scope\"": \""full current namespace/global inode/metadata/aliases; selected changed+witness bytes; unchanged file-state/extent/payload subgraph references certified, those current subgraph bytes not read\"", \""skipped_current_store_logical_bytes\"": \""0\"", \""skipped_current_store_regular_paths\"": \""0\"", \""verification_profile\"": \""fast-verify-v2\"", \""verification_status\"": \""fast_iteration_verified\""}"",""step"":1},{""coverage_sha256"":""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""kind"":""fast-native-verification"",""receipt"":""absent_paths_verified=0\ncertificate_binding=9e30fb2f3a1753a2a51e434d5d532eb4e494bab975c6cb004a198b92b966b252\nchanged_paths_declared=0\ncovered_paths_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855\nfast_witness_profile=native-fast-witness-v2:first-middle-last-seeded-per-namespace-length-depth-class;declared-read-targets\nfully_verified=false\nlogical_bytes=524288000\nnative_namespace_paths_verified=2\nnative_namespace_type_source=DirEntry::file_type;platform-metadata-fallback-permitted;skipped-counts-describe-unperformed-checks-not-syscalls\nnative_namespace_types_verified=2\noracle_identity_encoding=structural-entry-recipes-v1\noracle_scope=independent-delta-and-witnesses;complete-native-namespace;certified-unchanged-content-roots-checked-by-host\nreference_assurance=independent_current_content\nselected_independent_oracle_identity=c6341d728f8237d6dbe0a72d77647736fd3ad41d585d36800c17cd256ede5a41\nselected_metadata_paths_verified=2\nselected_regular_bytes_verified=524288000\nselected_regular_paths_verified=1\nskipped_untouched_metadata_paths=0\nskipped_untouched_regular_bodies=0\nuncertified_regular_paths_checked=1\nverification_status=fast_iteration_verified\nwitness_paths_declared=2\n"",""step"":1}]}",
payload_create_read,payload-random-read-500,PASS,8.67045862507075,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,faa784f54007aebfeb8c23efb01ead351e4b21bf872fcc1982269e7319ad2bd3,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/payload_create_read/payload-random-read-500/verification.json,"[""no exhaustive Phase 1 replay""]",[],"{""type"":""sampled-content"",""summary"":""changed data and selected unchanged witnesses; qualified roots"",""details"":[{""kind"":""fast-canonical-verification"",""receipt"":""{\""actual_read_logical_bytes\"": \""524288000\"", \""actual_read_regular_paths\"": \""1\"", \""authenticated_global_inodes\"": \""2\"", \""authenticated_namespace_paths\"": \""2\"", \""canonical_root\"": \""7bdcdbe1227274614c040024a34cfac35cd7f17916e83fe279cd47c6dfda19ee\"", \""certificate_binding\"": \""c0f3d94968478ad3c1255bd783e7257ce40ac76fab36adc0a4c6edabbc620383\"", \""covered_regular_paths\"": \""0\"", \""full_canonical_census_performed\"": \""false\"", \""fully_verified\"": \""false\"", \""has_reused_reference\"": \""false\"", \""reference_assurance\"": \""independent_current_content\"", \""reference_native_readback\"": \""false\"", \""reference_root_scope\"": \""none\"", \""scope\"": \""full current namespace/global inode/metadata/aliases; selected changed+witness bytes; unchanged file-state/extent/payload subgraph references certified, those current subgraph bytes not read\"", \""skipped_current_store_logical_bytes\"": \""0\"", \""skipped_current_store_regular_paths\"": \""0\"", \""verification_profile\"": \""fast-verify-v2\"", \""verification_status\"": \""fast_iteration_verified\""}"",""step"":1},{""coverage_sha256"":""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""kind"":""fast-native-verification"",""receipt"":""absent_paths_verified=0\ncertificate_binding=c0f3d94968478ad3c1255bd783e7257ce40ac76fab36adc0a4c6edabbc620383\nchanged_paths_declared=0\ncovered_paths_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855\nfast_witness_profile=native-fast-witness-v2:first-middle-last-seeded-per-namespace-length-depth-class;declared-read-targets\nfully_verified=false\nlogical_bytes=524288000\nnative_namespace_paths_verified=2\nnative_namespace_type_source=DirEntry::file_type;platform-metadata-fallback-permitted;skipped-counts-describe-unperformed-checks-not-syscalls\nnative_namespace_types_verified=2\noracle_identity_encoding=structural-entry-recipes-v1\noracle_scope=independent-delta-and-witnesses;complete-native-namespace;certified-unchanged-content-roots-checked-by-host\nreference_assurance=independent_current_content\nselected_independent_oracle_identity=c6341d728f8237d6dbe0a72d77647736fd3ad41d585d36800c17cd256ede5a41\nselected_metadata_paths_verified=2\nselected_regular_bytes_verified=524288000\nselected_regular_paths_verified=1\nskipped_untouched_metadata_paths=0\nskipped_untouched_regular_bodies=0\nuncertified_regular_paths_checked=1\nverification_status=fast_iteration_verified\nwitness_paths_declared=2\n"",""step"":1}]}",
dedup_workspace_reuse,dedup-workspace-exact-1-compact-v2,PASS,2.724054167047143,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,ca19e4f72457dd1cae84161ddc4a2f699101f134317055b0a7d22620be18d6a4,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/dedup_workspace_reuse/dedup-workspace-exact-1-compact-v2/verification.json,"[""no exhaustive Phase 1 replay""]",[],"{""type"":""sampled-content"",""summary"":""changed data and selected unchanged witnesses; qualified roots"",""details"":[{""kind"":""fast-canonical-verification"",""receipt"":""{\""actual_read_logical_bytes\"": \""2097152\"", \""actual_read_regular_paths\"": \""2\"", \""authenticated_global_inodes\"": \""5\"", \""authenticated_namespace_paths\"": \""5\"", \""canonical_root\"": \""d2e0cfa38b2a14f4cf3257124451af329ff4cc86bdd6006743f7b6867de2bc06\"", \""certificate_binding\"": \""61ad31654faa0daaa526f24561e8fc2f274ddd9fa98f8d1a966987b29dedccec\"", \""covered_regular_paths\"": \""0\"", \""extent_assurance\"": \""selected-current-reads-and-certified-unchanged-root-references\"", \""full_canonical_census_performed\"": \""false\"", \""fully_verified\"": \""false\"", \""has_reused_reference\"": \""false\"", \""reference_assurance\"": \""independent_current_content\"", \""reference_native_readback\"": \""false\"", \""reference_root_scope\"": \""none\"", \""scope\"": \""full current namespace/global inode/metadata/aliases; selected changed+witness bytes; unchanged file-state/extent/payload subgraph references certified, those current subgraph bytes not read\"", \""skipped_current_store_logical_bytes\"": \""0\"", \""skipped_current_store_regular_paths\"": \""0\"", \""verification_profile\"": \""fast-verify-v2\"", \""verification_status\"": \""fast_iteration_verified\""}"",""step"":1},{""coverage_sha256"":""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""kind"":""fast-native-verification"",""receipt"":""absent_paths_verified=0\ncertificate_binding=61ad31654faa0daaa526f24561e8fc2f274ddd9fa98f8d1a966987b29dedccec\nchanged_paths_declared=3\ncovered_paths_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855\nfast_witness_profile=native-fast-witness-v2:first-middle-last-seeded-per-namespace-length-depth-class;declared-read-targets\nfully_verified=false\nlogical_bytes=2097152\nnative_namespace_paths_verified=5\nnative_namespace_type_source=DirEntry::file_type;platform-metadata-fallback-permitted;skipped-counts-describe-unperformed-checks-not-syscalls\nnative_namespace_types_verified=5\noracle_identity_encoding=structural-entry-recipes-v1\noracle_scope=independent-delta-and-witnesses;complete-native-namespace;certified-unchanged-content-roots-checked-by-host\nreference_assurance=independent_current_content\nselected_independent_oracle_identity=1388f79c2d581344730269b2c923fd6a123270b7d612c51d9ea965e3dec8b7c4\nselected_metadata_paths_verified=5\nselected_regular_bytes_verified=2097152\nselected_regular_paths_verified=2\nskipped_untouched_metadata_paths=0\nskipped_untouched_regular_bodies=0\nuncertified_regular_paths_checked=2\nverification_status=fast_iteration_verified\nwitness_paths_declared=3\n"",""step"":1}]}",
