arm,mode,checkpoint,source_sha,layerfs_mapping,provenance,public_init_ns,public_fork_ns,public_mount_ns,public_exec_ns,public_commit_ns,public_end_ns,verification_mount_ns,verification_end_ns,public_phase_elapsed_sum_ns,host_cpu_ns,host_disk_read_bytes,host_disk_write_bytes,host_sampled_current_rss_max_bytes,host_lifetime_peak_rss_max_bytes,host_sampled_footprint_max_bytes,step_wall_ns,transfer_ns,step_unattributed_ns,container_usage_cumulative_ns,container_usage_observation_delta_ns,container_user_cumulative_ns,container_user_observation_delta_ns,container_system_cumulative_ns,container_system_observation_delta_ns,container_throttled_cumulative_ns,container_throttled_observation_delta_ns,container_memory_current_bytes,container_lifetime_memory_peak_bytes,container_swap_current_bytes,container_oom_count_cumulative,container_oom_kill_count_cumulative,container_throttled_periods_cumulative,container_anon_bytes,container_file_bytes,container_kernel_bytes,container_shmem_bytes,container_slab_bytes,container_file_dirty_bytes,container_file_writeback_bytes,container_rss_bytes,container_io_read_bytes,container_io_write_bytes,free_disk_bytes,observer_elapsed_ns,host_runtime_allocated_bytes,host_runtime_apparent_bytes,spool_allocated_bytes,spool_apparent_bytes,container_staging_allocated_bytes,ack_store_allocated_bytes,ack_store_apparent_bytes,ack_database_logical_bytes,ack_database_allocated_bytes,ack_sidecar_allocated_bytes,ack_sidecar_logical_bytes,field_status_json,null_reason_json
candidate,performance,0,,320e22578c1c65b0b7de871ad5ce4390cdf5dcc6afa0c234d379e968a061bd42fc,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-candidate-full157-1/deepseek-full/performance-result.json#ready,1775792,82875,14072834,,,,,,15931501,4573169,1654784,4096,6995968,6995968,3244464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69632,69632,69632,69632,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""unknown"",""container_file_bytes"":""unknown"",""container_file_dirty_bytes"":""unknown"",""container_file_writeback_bytes"":""unknown"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""unknown"",""container_lifetime_memory_peak_bytes"":""unknown"",""container_memory_current_bytes"":""unknown"",""container_oom_count_cumulative"":""unknown"",""container_oom_kill_count_cumulative"":""unknown"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""unknown"",""container_slab_bytes"":""unknown"",""container_staging_allocated_bytes"":""unknown"",""container_swap_current_bytes"":""unknown"",""container_system_cumulative_ns"":""unknown"",""container_system_observation_delta_ns"":""unknown"",""container_throttled_cumulative_ns"":""unknown"",""container_throttled_observation_delta_ns"":""unknown"",""container_throttled_periods_cumulative"":""unknown"",""container_usage_cumulative_ns"":""unknown"",""container_usage_observation_delta_ns"":""unknown"",""container_user_cumulative_ns"":""unknown"",""container_user_observation_delta_ns"":""unknown"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""unknown"",""host_runtime_apparent_bytes"":""unknown"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""not_applicable"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""not_applicable"",""public_fork_ns"":""derived"",""public_init_ns"":""derived"",""public_mount_ns"":""derived"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""unknown"",""spool_allocated_bytes"":""unknown"",""spool_apparent_bytes"":""unknown"",""step_unattributed_ns"":""unknown"",""step_wall_ns"":""unknown"",""transfer_ns"":""unknown"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_anon_bytes"":""memory.stat category absent"",""container_file_bytes"":""memory.stat category absent"",""container_file_dirty_bytes"":""memory.stat category absent"",""container_file_writeback_bytes"":""memory.stat category absent"",""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_kernel_bytes"":""memory.stat category absent"",""container_lifetime_memory_peak_bytes"":""container boundary field absent"",""container_memory_current_bytes"":""container boundary field absent"",""container_oom_count_cumulative"":""container boundary field absent"",""container_oom_kill_count_cumulative"":""container boundary field absent"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""container_shmem_bytes"":""memory.stat category absent"",""container_slab_bytes"":""memory.stat category absent"",""container_staging_allocated_bytes"":""staging sample absent"",""container_swap_current_bytes"":""container boundary field absent"",""container_system_cumulative_ns"":""container cumulative CPU field absent"",""container_system_observation_delta_ns"":""missing/malformed boundary; delta unavailable"",""container_throttled_cumulative_ns"":""container cumulative CPU field absent"",""container_throttled_observation_delta_ns"":""missing/malformed boundary; delta unavailable"",""container_throttled_periods_cumulative"":""container boundary field absent"",""container_usage_cumulative_ns"":""container cumulative CPU field absent"",""container_usage_observation_delta_ns"":""missing/malformed boundary; delta unavailable"",""container_user_cumulative_ns"":""container cumulative CPU field absent"",""container_user_observation_delta_ns"":""missing/malformed boundary; delta unavailable"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""host_runtime_allocated_bytes"":""disk scope not sampled in this row"",""host_runtime_apparent_bytes"":""disk scope not sampled in this row"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_commit_ns"":""no matching public phase in this receipt population"",""public_end_ns"":""no matching public phase in this receipt population"",""public_exec_ns"":""no matching public phase in this receipt population"",""source_sha"":""Init has no source SHA"",""spool_allocated_bytes"":""disk scope not sampled in this row"",""spool_apparent_bytes"":""disk scope not sampled in this row"",""step_unattributed_ns"":""step/component duration missing"",""step_wall_ns"":""not recorded for this checkpoint/mode"",""transfer_ns"":""not recorded for this checkpoint/mode"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
candidate,performance,1,ca4e1c3a1c61129bd95ee57dd744bc53c2e635bb,12ef1680ba4c484382998617ba5362bf28b1644b191cd50caec4c4c05bf3d63d23,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-candidate-full157-1/deepseek-full/performance-result.json#records/0,,,,149727833,39726583,,,,189454416,39797127,212992,1658880,16678912,16678912,11600352,527089083,334418666,3216001,190480000,128473000,93420000,58609000,97060000,69864000,0,0,5513216,6619136,0,0,0,0,2646016,4096,1560576,0,1046128,4096,0,,,,,,786432,770349,8192,201,2195456,770048,770048,770048,770048,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
candidate,performance,2,a009b1e995d38a2149d84067bbf461f8be0e3456,12b9f2656f1ec39023afad1bc2d5b269460bf741b998b6df777531a93b50c3eed1,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-candidate-full157-1/deepseek-full/performance-result.json#records/1,,,,146667042,37022291,,,,183689333,57826416,0,1511424,18268160,18268160,12730848,520428917,335360625,1378959,309513000,119033000,147668000,54248000,161844000,64784000,0,0,6868992,8515584,0,0,0,0,4153344,4096,1626112,0,1100376,4096,0,,,,,,2166784,1151356,12288,280,1839104,2146304,1150976,1150976,2146304,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
candidate,performance,3,bcf255fc57cb3b6cfca3cd4b1df79ee33815f1bd,12054974955f4ec82833c1abc8fb1d3fce2572faa7a8c329c8af9898b8b0419c16,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-candidate-full157-1/deepseek-full/performance-result.json#records/2,,,,164854000,40009000,,,,204863000,66631875,0,1806336,19742720,19742720,13861344,429927958,224054958,1010000,434386000,124873000,202094000,54426000,232292000,70448000,0,0,7770112,10203136,0,0,0,0,5050368,4096,1724416,0,1198864,4096,0,,,,,,2170880,1475019,16384,359,2183168,2146304,1474560,1474560,2146304,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
candidate,performance,4,25eccdaedcfc918a32a30592219871a807f1e8a6,12abf1f2464247ae3fa75f0288c8a666c7b941f76e36d6f645a06a99d930c79e90,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-candidate-full157-1/deepseek-full/performance-result.json#records/3,,,,298558417,70131833,,,,368690250,106132458,0,2686976,23937024,23937024,17121760,762069042,391806167,1572625,634870000,200484000,280831000,78737000,354039000,121747000,0,0,9670656,11087872,0,0,0,0,6397952,4096,1896448,0,1360392,4096,0,,,,,,3223552,2339354,20480,438,3399680,3194880,2338816,2338816,3194880,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
candidate,performance,5,93a6dc6716aad759cdb036700d79451b058d2d70,1236d9f11dcce80291060815769596ece9c12bbd6b99f91483b2c2b60cd14f1af0,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-candidate-full157-1/deepseek-full/performance-result.json#records/4,,,,273427125,68384250,,,,341811375,125854375,0,2248704,25018368,25018368,17826272,671253041,328097209,1344457,805262000,170392000,357095000,76264000,448166000,94127000,0,0,10326016,13258752,0,0,0,0,7467008,4096,1994752,0,1462104,4096,0,,,,,,3227648,2699881,24576,517,2875392,3194880,2699264,2699264,3194880,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
candidate,performance,6,b44066d54425c96a0dc110e0297787768817c878,12972f109c6896a49c8c3a5945568ca9c78d35c0842a979d03f2a23c9a97d920db,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-candidate-full157-1/deepseek-full/performance-result.json#records/5,,,,92564083,23855500,,,,116419583,45172666,0,524288,25346048,25346048,18039264,400995041,283085375,1490083,897905000,92643000,409321000,52226000,488583000,40417000,0,0,10723328,13258752,0,0,0,0,7471104,4096,1998848,0,1467552,4096,0,,,,,,3231744,2810552,28672,596,700416,3194880,2809856,2809856,3194880,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
