arm,mode,checkpoint,source_sha,layerfs_mapping,provenance,public_init_ns,public_fork_ns,public_mount_ns,public_exec_ns,public_commit_ns,public_end_ns,verification_mount_ns,verification_end_ns,public_phase_elapsed_sum_ns,host_cpu_ns,host_disk_read_bytes,host_disk_write_bytes,host_sampled_current_rss_max_bytes,host_lifetime_peak_rss_max_bytes,host_sampled_footprint_max_bytes,step_wall_ns,transfer_ns,step_unattributed_ns,container_usage_cumulative_ns,container_usage_observation_delta_ns,container_user_cumulative_ns,container_user_observation_delta_ns,container_system_cumulative_ns,container_system_observation_delta_ns,container_throttled_cumulative_ns,container_throttled_observation_delta_ns,container_memory_current_bytes,container_lifetime_memory_peak_bytes,container_swap_current_bytes,container_oom_count_cumulative,container_oom_kill_count_cumulative,container_throttled_periods_cumulative,container_anon_bytes,container_file_bytes,container_kernel_bytes,container_shmem_bytes,container_slab_bytes,container_file_dirty_bytes,container_file_writeback_bytes,container_rss_bytes,container_io_read_bytes,container_io_write_bytes,free_disk_bytes,observer_elapsed_ns,host_runtime_allocated_bytes,host_runtime_apparent_bytes,spool_allocated_bytes,spool_apparent_bytes,container_staging_allocated_bytes,ack_store_allocated_bytes,ack_store_apparent_bytes,ack_database_logical_bytes,ack_database_allocated_bytes,ack_sidecar_allocated_bytes,ack_sidecar_logical_bytes,field_status_json,null_reason_json
control,performance,0,,32fecf515eec3a390dc203dc1e9db2220a36d0af3dd17376af19372481f68ec50c,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-control-full157-1/deepseek-full/performance-result.json#ready,1973416,119042,18357375,,,,,,20449833,3931917,1622016,4096,7045120,7045120,3293592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69632,69632,69632,69632,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""unknown"",""container_file_bytes"":""unknown"",""container_file_dirty_bytes"":""unknown"",""container_file_writeback_bytes"":""unknown"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""unknown"",""container_lifetime_memory_peak_bytes"":""unknown"",""container_memory_current_bytes"":""unknown"",""container_oom_count_cumulative"":""unknown"",""container_oom_kill_count_cumulative"":""unknown"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""unknown"",""container_slab_bytes"":""unknown"",""container_staging_allocated_bytes"":""unknown"",""container_swap_current_bytes"":""unknown"",""container_system_cumulative_ns"":""unknown"",""container_system_observation_delta_ns"":""unknown"",""container_throttled_cumulative_ns"":""unknown"",""container_throttled_observation_delta_ns"":""unknown"",""container_throttled_periods_cumulative"":""unknown"",""container_usage_cumulative_ns"":""unknown"",""container_usage_observation_delta_ns"":""unknown"",""container_user_cumulative_ns"":""unknown"",""container_user_observation_delta_ns"":""unknown"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""unknown"",""host_runtime_apparent_bytes"":""unknown"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""not_applicable"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""not_applicable"",""public_fork_ns"":""derived"",""public_init_ns"":""derived"",""public_mount_ns"":""derived"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""unknown"",""spool_allocated_bytes"":""unknown"",""spool_apparent_bytes"":""unknown"",""step_unattributed_ns"":""unknown"",""step_wall_ns"":""unknown"",""transfer_ns"":""unknown"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_anon_bytes"":""memory.stat category absent"",""container_file_bytes"":""memory.stat category absent"",""container_file_dirty_bytes"":""memory.stat category absent"",""container_file_writeback_bytes"":""memory.stat category absent"",""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_kernel_bytes"":""memory.stat category absent"",""container_lifetime_memory_peak_bytes"":""container boundary field absent"",""container_memory_current_bytes"":""container boundary field absent"",""container_oom_count_cumulative"":""container boundary field absent"",""container_oom_kill_count_cumulative"":""container boundary field absent"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""container_shmem_bytes"":""memory.stat category absent"",""container_slab_bytes"":""memory.stat category absent"",""container_staging_allocated_bytes"":""staging sample absent"",""container_swap_current_bytes"":""container boundary field absent"",""container_system_cumulative_ns"":""container cumulative CPU field absent"",""container_system_observation_delta_ns"":""missing/malformed boundary; delta unavailable"",""container_throttled_cumulative_ns"":""container cumulative CPU field absent"",""container_throttled_observation_delta_ns"":""missing/malformed boundary; delta unavailable"",""container_throttled_periods_cumulative"":""container boundary field absent"",""container_usage_cumulative_ns"":""container cumulative CPU field absent"",""container_usage_observation_delta_ns"":""missing/malformed boundary; delta unavailable"",""container_user_cumulative_ns"":""container cumulative CPU field absent"",""container_user_observation_delta_ns"":""missing/malformed boundary; delta unavailable"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""host_runtime_allocated_bytes"":""disk scope not sampled in this row"",""host_runtime_apparent_bytes"":""disk scope not sampled in this row"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_commit_ns"":""no matching public phase in this receipt population"",""public_end_ns"":""no matching public phase in this receipt population"",""public_exec_ns"":""no matching public phase in this receipt population"",""source_sha"":""Init has no source SHA"",""spool_allocated_bytes"":""disk scope not sampled in this row"",""spool_apparent_bytes"":""disk scope not sampled in this row"",""step_unattributed_ns"":""step/component duration missing"",""step_wall_ns"":""not recorded for this checkpoint/mode"",""transfer_ns"":""not recorded for this checkpoint/mode"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
control,performance,1,ca4e1c3a1c61129bd95ee57dd744bc53c2e635bb,1231aae5d65bfda4eafdc8d7d58eb04bf2778b3981f5a0241952b0474e4fbe584e,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-control-full157-1/deepseek-full/performance-result.json#records/0,,,,128086959,26274416,,,,154361375,25685668,151552,1658880,15024128,15024128,9994696,420136541,264467917,1307249,191525000,125297000,91147000,53302000,100377000,71994000,0,0,17563648,18284544,0,0,0,0,2650112,11890688,1875968,0,1358264,24576,0,,,,,,749568,733485,8192,201,2195456,733184,733184,733184,733184,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
control,performance,2,a009b1e995d38a2149d84067bbf461f8be0e3456,12d682eba20e0402656a9b527cab6c4ccb67708e1f0faac6ad026fd52b6b62897d,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-control-full157-1/deepseek-full/performance-result.json#records/1,,,,160427917,66704500,,,,227132417,93684583,28672,1511424,16891904,16891904,11436488,442573125,214506125,934583,312291000,120766000,155586000,64439000,156705000,56328000,0,0,18829312,20578304,0,0,0,0,4169728,12095488,1953792,0,1417992,24576,0,,,,,,2129920,1118588,12288,280,1839104,2109440,1118208,1118208,2109440,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
control,performance,3,bcf255fc57cb3b6cfca3cd4b1df79ee33815f1bd,12b3e2c46104cf48f5571c30bcbff43f2ef00272f1d385fd6db758c3be1c531898,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-control-full157-1/deepseek-full/performance-result.json#records/2,,,,196591167,86249000,,,,282840167,119792292,0,1806336,17989632,17989632,12141000,501790000,217892667,1057166,450113000,137822000,225056000,69470000,225056000,68351000,0,0,20017152,21630976,0,0,0,0,4816896,12099584,2048000,0,1517464,24576,0,,,,,,2134016,1483211,16384,359,2183168,2109440,1482752,1482752,2109440,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
control,performance,4,25eccdaedcfc918a32a30592219871a807f1e8a6,129cc8426691584d18846cc3d2b220814d6596d67a8d0712a153c4c8e73bd8f8bc,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-control-full157-1/deepseek-full/performance-result.json#records/3,,,,337933000,82935666,,,,420868666,116218584,32768,2686976,21905408,21905408,15172064,691206875,269215708,1122501,670352000,220239000,321448000,96392000,348903000,123847000,0,0,21655552,22822912,0,0,0,0,6164480,12103680,2211840,0,1682696,24576,0,,,,,,3186688,2335258,20480,438,3399680,3158016,2334720,2334720,3158016,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
control,performance,5,93a6dc6716aad759cdb036700d79451b058d2d70,12cfcf0320095eecba57e5305a8674d9cb12d4fe90dfe1a672fafcb29d0794124d,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-control-full157-1/deepseek-full/performance-result.json#records/4,,,,305660375,100157333,,,,405817708,148632208,16384,2248704,22953984,22953984,15794680,677279625,270052333,1409584,860265000,189913000,397220000,75772000,463045000,114142000,0,0,22122496,24084480,0,0,0,0,6336512,12107776,2338816,0,1800680,24576,0,,,,,,3190784,2744937,24576,517,2875392,3158016,2744320,2744320,3158016,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
control,performance,6,b44066d54425c96a0dc110e0297787768817c878,129de12ffae6ec04f87bb480c24625afdbf54c0c4ded958af8939781c7e346d7dc,/Users/yifanxu/Ephemeral-AI-Lab/layerfs-storage-v3-runs/issue88-SP-control-full157-1/deepseek-full/performance-result.json#records/5,,,,108124958,39354167,,,,147479125,65925957,0,524288,23248896,23248896,15991288,426686167,277914541,1292501,955329000,95064000,455618000,58398000,499710000,36665000,0,0,22786048,24084480,0,0,0,0,6967296,12107776,2326528,0,1789752,24576,0,,,,,,3194880,2831032,28672,596,700416,3158016,2830336,2830336,3158016,0,0,"{""ack_database_allocated_bytes"":""measured"",""ack_database_logical_bytes"":""measured"",""ack_sidecar_allocated_bytes"":""measured"",""ack_sidecar_logical_bytes"":""measured"",""ack_store_allocated_bytes"":""measured"",""ack_store_apparent_bytes"":""measured"",""container_anon_bytes"":""measured"",""container_file_bytes"":""measured"",""container_file_dirty_bytes"":""measured"",""container_file_writeback_bytes"":""measured"",""container_io_read_bytes"":""unknown"",""container_io_write_bytes"":""unknown"",""container_kernel_bytes"":""measured"",""container_lifetime_memory_peak_bytes"":""measured"",""container_memory_current_bytes"":""measured"",""container_oom_count_cumulative"":""measured"",""container_oom_kill_count_cumulative"":""measured"",""container_rss_bytes"":""unknown"",""container_shmem_bytes"":""measured"",""container_slab_bytes"":""measured"",""container_staging_allocated_bytes"":""measured"",""container_swap_current_bytes"":""measured"",""container_system_cumulative_ns"":""derived"",""container_system_observation_delta_ns"":""derived"",""container_throttled_cumulative_ns"":""derived"",""container_throttled_observation_delta_ns"":""derived"",""container_throttled_periods_cumulative"":""measured"",""container_usage_cumulative_ns"":""derived"",""container_usage_observation_delta_ns"":""derived"",""container_user_cumulative_ns"":""derived"",""container_user_observation_delta_ns"":""derived"",""free_disk_bytes"":""unknown"",""host_cpu_ns"":""derived"",""host_disk_read_bytes"":""derived"",""host_disk_write_bytes"":""derived"",""host_lifetime_peak_rss_max_bytes"":""derived"",""host_runtime_allocated_bytes"":""measured"",""host_runtime_apparent_bytes"":""measured"",""host_sampled_current_rss_max_bytes"":""derived"",""host_sampled_footprint_max_bytes"":""derived"",""observer_elapsed_ns"":""unknown"",""public_commit_ns"":""derived"",""public_end_ns"":""not_applicable"",""public_exec_ns"":""derived"",""public_fork_ns"":""not_applicable"",""public_init_ns"":""not_applicable"",""public_mount_ns"":""not_applicable"",""public_phase_elapsed_sum_ns"":""derived"",""source_sha"":""measured"",""spool_allocated_bytes"":""measured"",""spool_apparent_bytes"":""measured"",""step_unattributed_ns"":""derived"",""step_wall_ns"":""measured"",""transfer_ns"":""measured"",""verification_end_ns"":""not_applicable"",""verification_mount_ns"":""not_applicable""}","{""container_io_read_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_io_write_bytes"":""io.stat/block I/O not recorded by normal sampler"",""container_rss_bytes"":""not sampled: cgroup memory.current includes file cache/kernel and is not process RSS"",""free_disk_bytes"":""normal wrapper enforces a free-space threshold but does not persist per-checkpoint free bytes"",""observer_elapsed_ns"":""cgroup/disk/receipt observation time not separately timed by normal wrapper"",""public_end_ns"":""no matching public phase in this receipt population"",""public_fork_ns"":""no matching public phase in this receipt population"",""public_init_ns"":""no matching public phase in this receipt population"",""public_mount_ns"":""no matching public phase in this receipt population"",""step_unattributed_ns"":""includes receipt/observer/control work; not pure observer timing"",""verification_end_ns"":""no matching public phase in this receipt population"",""verification_mount_ns"":""no matching public phase in this receipt population""}"
