index,snapshot,status,provenance,sha,tree,ordinal,oracle_sha256,manifest_sha256,logical_bytes,files,transfer_ns,step_wall_ns,canonical_bytes,canonical_objects,database_allocated_bytes,database_logical_bytes,freelist_page_count,page_count,page_size_bytes,sidecar_allocated_bytes,sidecar_logical_bytes,store_allocated_bytes,store_apparent_bytes,prior_mapping,resulting_mapping,created,preparation_ns,observer_ns,free_disk_bytes,persisted_new_pack_ids,first_admission_provenance,allocation_adjustment_bytes,change_store_allocated_bytes,change_database_logical_bytes,change_canonical_bytes,change_canonical_objects,init_elapsed_ns,init_host_cpu_ns,init_host_disk_read_bytes,init_host_disk_write_bytes,init_host_footprint_bytes,init_host_lifetime_peak_rss_bytes,init_host_rss_bytes,init_physical_storage_absent_predecessors,init_physical_storage_base_fetches,init_physical_storage_blob_ranges,init_physical_storage_budget_skips,init_physical_storage_candidate_trials,init_physical_storage_correspondence_budget_skips,init_physical_storage_correspondence_descriptors,init_physical_storage_correspondence_reserved_bytes,init_physical_storage_decoded_read_bytes,init_physical_storage_decompression_calls,init_physical_storage_delta_selected,init_physical_storage_eligible_targets,init_physical_storage_encoded_read_bytes,init_physical_storage_encoding_calls,init_physical_storage_encoding_ns,init_physical_storage_fetch_budget_skips,init_physical_storage_full_alternative_bytes,init_physical_storage_full_selected,init_physical_storage_group_fetches,init_physical_storage_instruction_budget_skips,init_physical_storage_match_budget_skips,init_physical_storage_match_comparisons,init_physical_storage_matching_ns,init_physical_storage_memory_budget_skips,init_physical_storage_mixed_alternative_bytes,init_physical_storage_predecessor_hints,init_physical_storage_rejected_mixed_groups,init_physical_storage_seed_hash_bytes,init_physical_storage_selected_encoded_bytes,init_physical_storage_targets_without_hints,init_physical_storage_usable_bases,init_success,fork_elapsed_ns,fork_host_cpu_ns,fork_host_disk_read_bytes,fork_host_disk_write_bytes,fork_host_footprint_bytes,fork_host_lifetime_peak_rss_bytes,fork_host_rss_bytes,fork_physical_storage_absent_predecessors,fork_physical_storage_base_fetches,fork_physical_storage_blob_ranges,fork_physical_storage_budget_skips,fork_physical_storage_candidate_trials,fork_physical_storage_correspondence_budget_skips,fork_physical_storage_correspondence_descriptors,fork_physical_storage_correspondence_reserved_bytes,fork_physical_storage_decoded_read_bytes,fork_physical_storage_decompression_calls,fork_physical_storage_delta_selected,fork_physical_storage_eligible_targets,fork_physical_storage_encoded_read_bytes,fork_physical_storage_encoding_calls,fork_physical_storage_encoding_ns,fork_physical_storage_fetch_budget_skips,fork_physical_storage_full_alternative_bytes,fork_physical_storage_full_selected,fork_physical_storage_group_fetches,fork_physical_storage_instruction_budget_skips,fork_physical_storage_match_budget_skips,fork_physical_storage_match_comparisons,fork_physical_storage_matching_ns,fork_physical_storage_memory_budget_skips,fork_physical_storage_mixed_alternative_bytes,fork_physical_storage_predecessor_hints,fork_physical_storage_rejected_mixed_groups,fork_physical_storage_seed_hash_bytes,fork_physical_storage_selected_encoded_bytes,fork_physical_storage_targets_without_hints,fork_physical_storage_usable_bases,fork_success,mount_elapsed_ns,mount_host_cpu_ns,mount_host_disk_read_bytes,mount_host_disk_write_bytes,mount_host_footprint_bytes,mount_host_lifetime_peak_rss_bytes,mount_host_rss_bytes,mount_physical_storage_absent_predecessors,mount_physical_storage_base_fetches,mount_physical_storage_blob_ranges,mount_physical_storage_budget_skips,mount_physical_storage_candidate_trials,mount_physical_storage_correspondence_budget_skips,mount_physical_storage_correspondence_descriptors,mount_physical_storage_correspondence_reserved_bytes,mount_physical_storage_decoded_read_bytes,mount_physical_storage_decompression_calls,mount_physical_storage_delta_selected,mount_physical_storage_eligible_targets,mount_physical_storage_encoded_read_bytes,mount_physical_storage_encoding_calls,mount_physical_storage_encoding_ns,mount_physical_storage_fetch_budget_skips,mount_physical_storage_full_alternative_bytes,mount_physical_storage_full_selected,mount_physical_storage_group_fetches,mount_physical_storage_instruction_budget_skips,mount_physical_storage_match_budget_skips,mount_physical_storage_match_comparisons,mount_physical_storage_matching_ns,mount_physical_storage_memory_budget_skips,mount_physical_storage_mixed_alternative_bytes,mount_physical_storage_predecessor_hints,mount_physical_storage_rejected_mixed_groups,mount_physical_storage_seed_hash_bytes,mount_physical_storage_selected_encoded_bytes,mount_physical_storage_targets_without_hints,mount_physical_storage_usable_bases,mount_success,exec_elapsed_ns,exec_host_cpu_ns,exec_host_disk_read_bytes,exec_host_disk_write_bytes,exec_host_footprint_bytes,exec_host_lifetime_peak_rss_bytes,exec_host_rss_bytes,exec_physical_storage_absent_predecessors,exec_physical_storage_base_fetches,exec_physical_storage_blob_ranges,exec_physical_storage_budget_skips,exec_physical_storage_candidate_trials,exec_physical_storage_correspondence_budget_skips,exec_physical_storage_correspondence_descriptors,exec_physical_storage_correspondence_reserved_bytes,exec_physical_storage_decoded_read_bytes,exec_physical_storage_decompression_calls,exec_physical_storage_delta_selected,exec_physical_storage_eligible_targets,exec_physical_storage_encoded_read_bytes,exec_physical_storage_encoding_calls,exec_physical_storage_encoding_ns,exec_physical_storage_fetch_budget_skips,exec_physical_storage_full_alternative_bytes,exec_physical_storage_full_selected,exec_physical_storage_group_fetches,exec_physical_storage_instruction_budget_skips,exec_physical_storage_match_budget_skips,exec_physical_storage_match_comparisons,exec_physical_storage_matching_ns,exec_physical_storage_memory_budget_skips,exec_physical_storage_mixed_alternative_bytes,exec_physical_storage_predecessor_hints,exec_physical_storage_rejected_mixed_groups,exec_physical_storage_seed_hash_bytes,exec_physical_storage_selected_encoded_bytes,exec_physical_storage_targets_without_hints,exec_physical_storage_usable_bases,exec_success,commit_elapsed_ns,commit_host_cpu_ns,commit_host_disk_read_bytes,commit_host_disk_write_bytes,commit_host_footprint_bytes,commit_host_lifetime_peak_rss_bytes,commit_host_rss_bytes,commit_physical_storage_absent_predecessors,commit_physical_storage_base_fetches,commit_physical_storage_blob_ranges,commit_physical_storage_budget_skips,commit_physical_storage_candidate_trials,commit_physical_storage_correspondence_budget_skips,commit_physical_storage_correspondence_descriptors,commit_physical_storage_correspondence_reserved_bytes,commit_physical_storage_decoded_read_bytes,commit_physical_storage_decompression_calls,commit_physical_storage_delta_selected,commit_physical_storage_eligible_targets,commit_physical_storage_encoded_read_bytes,commit_physical_storage_encoding_calls,commit_physical_storage_encoding_ns,commit_physical_storage_fetch_budget_skips,commit_physical_storage_full_alternative_bytes,commit_physical_storage_full_selected,commit_physical_storage_group_fetches,commit_physical_storage_instruction_budget_skips,commit_physical_storage_match_budget_skips,commit_physical_storage_match_comparisons,commit_physical_storage_matching_ns,commit_physical_storage_memory_budget_skips,commit_physical_storage_mixed_alternative_bytes,commit_physical_storage_predecessor_hints,commit_physical_storage_rejected_mixed_groups,commit_physical_storage_seed_hash_bytes,commit_physical_storage_selected_encoded_bytes,commit_physical_storage_targets_without_hints,commit_physical_storage_usable_bases,commit_success,candidate_objects,candidate_bytes,inserted_objects,inserted_bytes,reused_objects,reused_bytes,batch_inserted_objects,batch_inserted_bytes,final_inserted_objects,final_inserted_bytes,preexisting_reused_objects,preexisting_reused_bytes,admission_transactions,max_transaction_objects,max_transaction_bytes,fuse_write_requests_cumulative,fuse_write_bytes_cumulative,step_unattributed_ns,cgroup_high,cgroup_low,cgroup_max,cgroup_memory_current,cgroup_memory_peak,cgroup_memory_stat_bytes_anon,cgroup_memory_stat_bytes_file,cgroup_memory_stat_bytes_file_dirty,cgroup_memory_stat_bytes_file_writeback,cgroup_memory_stat_bytes_kernel,cgroup_memory_stat_bytes_shmem,cgroup_memory_stat_bytes_slab,cgroup_nr_bursts,cgroup_nr_periods,cgroup_nr_throttled,cgroup_oom,cgroup_oom_group_kill,cgroup_oom_kill,cgroup_swap_current,host_runtime_disk_allocated_bytes,host_runtime_disk_apparent_bytes,spool_disk_allocated_bytes,spool_disk_apparent_bytes,container_staging_allocated_bytes,cgroup_burst_ns_cumulative,cgroup_burst_ns_boundary_delta,cgroup_nice_ns_cumulative,cgroup_nice_ns_boundary_delta,cgroup_system_ns_cumulative,cgroup_system_ns_boundary_delta,cgroup_throttled_ns_cumulative,cgroup_throttled_ns_boundary_delta,cgroup_usage_ns_cumulative,cgroup_usage_ns_boundary_delta,cgroup_user_ns_cumulative,cgroup_user_ns_boundary_delta,verified_entries,verified_bytes,commit_call_count,exec_process_count,sdk_edit_call_count,sdk_edit_member_count
40,performance acknowledgement before historical verification,measured,deepseek-full/performance-result.json#records/39,89add445fe7571728f7b19450963a9502c4480c5,0e9f1057ad637677a5734caf72361602fbca4c55,4000,72ae3cb887f5b14b2dde3fbc25c2f2a78ebc4840064f109392ad6a60ed0c7216,f2ad2090c5aa8c9ed0ab714b9d78db2a9ef7046898ab0b53de32c99b870b3fcf,15681938,2243,698985167,2656406083,103255002,47489,35659776,34643968,0,8458,4096,0,0,35659776,34643968,12dd51fd00949f78682e7ab02612d073599d82b6fd6da6e29fa02150dfc9c914ec,12c2bc607a89821e133d2cb087226adf69651e90af22045d1fedfe21056d758723,True,null,null,null,null,null,1015808,2097152,1564672,3960661,3218,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1681720042,241123792,20480,8192,36864504,75808768,75792384,0,8,3591,0,0,0,0,0,15261287,1196,0,0,10772823,0,0,0,0,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,True,271474459,270989250,176128,16465920,39092728,78053376,78020608,266,193,6471,780,30,780,81,16654272,34794781,2143,11,583,16517611,205,12557962,0,1362297,3207,2157,0,0,401476,17977291,0,58873,30,6,3158496,1351313,559,30,True,8699,14888341,3218,3960661,5481,10927680,3218,3960661,0,0,5481,10927680,24,356,268048,21457,211359441,4226415,0,0,0,54120448,67366912,48582656,28672,4096,0,4538368,0,3929584,0,586,0,0,0,0,0,35835904,34647377,167936,3309,18939904,0,0,0,0,8567780000,561680000,0,0,14425013000,892260000,5857233000,330581000,2825,15681938,1,1,0,0
41,performance acknowledgement before historical verification,measured,deepseek-full/performance-result.json#records/40,fa433356243c61f71eb20fc2ddc882f70401287b,48007eda3e078cb389a2126c3b2bdf9843a71ee2,4100,3023a6414027ab7f030bd871ad30de5c2bffd75d2d34610981640f431fab1eff,52ecb553874705e007aa59985c76d89b6e64092a83b62577810ba8fed8d2f1a5,18790518,2762,536810958,2094344125,113159315,52241,38805504,37892096,0,9251,4096,0,0,38805504,37892096,12c2bc607a89821e133d2cb087226adf69651e90af22045d1fedfe21056d758723,127297f62d13b2e3473df75d46e06bceaf70698be7aa7f4d16ceb14e6585273e50,True,null,null,null,null,null,913408,3145728,3248128,9904313,4752,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1249193958,262600167,0,8192,39174648,78118912,78102528,0,4,6534,0,0,0,0,0,30470081,2177,0,0,17438560,0,0,0,0,0,2178,0,0,0,0,0,0,0,0,0,0,0,0,True,304064125,300141041,53248,11874304,39322104,78331904,78249984,551,215,1890,452,127,452,97,16654272,9938427,619,79,1187,5200841,522,29621343,0,3097717,4673,630,0,0,1610704,88647874,0,232063,129,17,14909520,2939383,1089,127,True,5382,10299396,4752,9904313,630,395083,4752,9904313,0,0,630,395083,57,354,303049,22533,221224769,4275084,0,0,0,56500224,67944448,50229248,28672,4096,0,5246976,0,4634616,0,607,0,0,0,0,0,38985728,37895585,172032,3389,12988416,0,0,0,0,8959551000,391771000,0,0,15046758000,621745000,6087206000,229973000,3437,18790518,1,1,0,0
42,performance acknowledgement before historical verification,measured,deepseek-full/performance-result.json#records/41,1f9633a8cef43cf548e5300e08e99fd3bcc7f9a3,1879717ef0fd40313f945ef09b7573f43979da19,4200,8d8901a57bab17aed830459e64312441c07a31e662386edb26d34ecb26b9d4b0,b7b05b0cb1e835a7fa4ba69384d75dfd44eeca0f6c92c0086965cd3ac90e50ab,16248892,2296,437764334,1422036666,115677131,52964,38805504,38645760,0,9435,4096,0,0,38805504,38645760,127297f62d13b2e3473df75d46e06bceaf70698be7aa7f4d16ceb14e6585273e50,12e582c1ae269b2c189e71cdd438c07b74c9ce7c330442da22dcfc1adc1e902669,True,null,null,null,null,null,159744,0,753664,2517816,723,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,858202000,216353583,0,8192,43221496,82165760,82149376,0,27,9759,0,0,0,0,0,44264603,3246,0,0,24431080,0,0,0,0,0,3253,0,0,0,0,0,0,0,0,0,0,0,0,True,121684375,117695417,32768,4943872,43287032,82247680,82214912,11,109,2532,297,45,297,97,16654272,12892164,839,26,184,6701265,144,6794380,0,758554,697,844,0,0,748097,27783459,0,64777,46,5,4719616,702836,151,45,True,2269,4865241,723,2517816,1546,2347425,723,2517816,0,0,1546,2347425,13,119,281261,22923,225863024,4385957,0,0,0,57348096,67944448,51335168,28672,4096,0,4661248,0,4039608,0,625,0,0,0,0,0,38989824,38649329,176128,3469,6139904,0,0,0,0,9189310000,229759000,0,0,15476480000,429722000,6287169000,199963000,2889,16248892,1,1,0,0
43,performance acknowledgement before historical verification,measured,deepseek-full/performance-result.json#records/42,3bc9eaf629fe9761902beb4bf4f10cfba26ba1e0,128a6f23fb604f1ab6ec551194ca4737732484a9,4300,ffbb5b1bdd5fee129c8f5de73618bfcdb1a34d24b15196b71490bbc4147bfb30,c43bd050fb2971352cb5a6d75b4ec1f2944765d9b629a56e52f36dee24b279a3,15134043,2022,543729292,1828996708,119729074,54177,40902656,39964672,0,9757,4096,0,0,40902656,39964672,12e582c1ae269b2c189e71cdd438c07b74c9ce7c330442da22dcfc1adc1e902669,1208547551cab092ac8dcddf8ae78b015b5ef2642246de2aa0e38406f9607c9e0d,True,null,null,null,null,null,937984,2097152,1318912,4051943,1213,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1110187542,207014917,4096,8192,43303416,82247680,82231296,0,10,4230,0,0,0,0,0,17708018,1389,0,0,10745121,0,0,0,0,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,True,171347792,176285292,45056,9629696,43303416,82313216,82231296,20,155,4629,732,35,732,98,16654272,24456544,1532,24,309,11490982,216,12753710,0,1289095,1189,1543,0,0,605621,21964248,0,51818,38,1,3484880,1226916,284,35,True,4355,9434755,1213,4051943,3142,5382812,1213,4051943,0,0,3142,5382812,21,210,296241,23763,234918008,3732082,0,0,0,56770560,70168576,51339264,28672,4096,0,4358144,0,3735992,0,647,0,0,0,0,0,41091072,39968321,180224,3549,11628544,0,0,0,0,9496125000,306815000,0,0,15999248000,522768000,6503122000,215953000,2590,15134043,1,1,0,0
44,performance acknowledgement before historical verification,measured,deepseek-full/performance-result.json#records/43,5fd5c49d361eff279b5b8d4d2ccc33941cf6cb67,13156e72ebd6d37f09b49a409cf825024f6dcfc4,4400,ee76beb014ba17ea8623044095cc1c6fb9a4826896c9439807e30c4f49610d83,9f4e458d15aa7d8fab9b472412a9d0ae2b5d32fb43d22c81ddc3697f4d9706c2,17923472,2643,693777459,2351235500,123371138,55786,41951232,41283584,0,10079,4096,0,0,41951232,41283584,1208547551cab092ac8dcddf8ae78b015b5ef2642246de2aa0e38406f9607c9e0d,12a45fdba80c2049eea697ffef774e9aa2be713eb3faf824029b2fd62634067e03,True,null,null,null,null,null,667648,1048576,1318912,3642064,1609,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1406225750,220543208,0,8192,43336184,82313216,82264064,0,0,3558,0,0,0,0,0,13552083,1185,0,0,9773148,0,0,0,0,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,True,247108083,241923334,4096,13623296,43876856,82837504,82804736,44,151,4761,697,47,697,94,16654272,26240684,1575,23,251,12339207,196,11463828,0,1269952,1586,1587,0,0,768996,37293048,0,91896,50,7,6621872,1219726,218,47,True,6963,12025910,1609,3642064,5354,8383846,1609,3642064,0,0,5354,8383846,19,265,262274,25182,246198921,4124208,0,0,0,57257984,71069696,51339264,28672,4096,0,5128192,0,4512928,0,671,0,0,0,0,0,42143744,41287313,184320,3629,15392768,0,0,0,0,9933831000,437706000,0,0,16724947000,725699000,6791115000,287993000,3310,17923472,1,1,0,0
45,performance acknowledgement before historical verification,measured,deepseek-full/performance-result.json#records/44,05aeb243baec91e1e53b9af1ca17a022a269a0dd,98c4595012eb9e0733842033291175d510a712f4,4500,7e1a41601183662f5c42321c4dd05ba7fc75b92f6fbab5716542c4012c504c9c,6fea9854eeca6a676b604e92175506a581919cd2c2c4923f6b7c037b4b807453,19775189,2894,601261042,2112912459,128890819,58267,44048384,43196416,0,10546,4096,0,0,44048384,43196416,12a45fdba80c2049eea697ffef774e9aa2be713eb3faf824029b2fd62634067e03,12901e23daf7cee87b3114e81f1b48eb356b72028fed3114e5cdded860f3d16cc0,True,null,null,null,null,null,851968,2097152,1912832,5519681,2481,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1280621750,236570208,0,8192,44696056,83640320,83623936,0,2,3441,0,0,0,0,0,15190821,1146,0,0,11413719,0,0,0,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,True,225908709,221008750,65536,11403264,44712440,83722240,83640320,156,151,3948,654,65,654,103,16654272,21243726,1313,46,593,10767989,286,16721707,0,1868707,2435,1316,0,0,781747,31846458,0,73064,66,3,5394416,1755945,539,65,True,5104,10661774,2481,5519681,2623,5142093,2481,5519681,0,0,2623,5142093,31,239,303006,26199,256457204,5120958,0,0,0,58933248,72028160,52383744,28672,8192,0,5455872,0,4829216,0,693,0,0,0,0,0,44244992,43200225,188416,3709,13246464,0,0,0,0,10314703000,380872000,0,0,17363627000,638680000,7048923000,257808000,3597,19775189,1,1,0,0
46,performance acknowledgement before historical verification,measured,deepseek-full/performance-result.json#records/45,454f3ffb2190e9d6c429636b5edc2a8824d6d6bf,e606a7436ba1b9d42061cfa4380c0bcd8e8f8777,4600,c61d7ed1d536e39fa443fafde4f1b7da2d0cfd72c625c8337593ab7bf4dcd198,b117232579342812aa59266a0b82f958a8f733525bdea912b6016e8f306c19bd,20707466,2946,490445583,1498137250,134013161,59699,45096960,44826624,0,10944,4096,0,0,45096960,44826624,12901e23daf7cee87b3114e81f1b48eb356b72028fed3114e5cdded860f3d16cc0,12da7d416bf38e915b4d5fcc404fcbb18bac200c876fce135014132d49e5361d8e,True,null,null,null,null,null,270336,1048576,1630208,5122342,1432,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,794922833,154608209,16384,8192,44745208,83722240,83673088,0,14,4401,0,0,0,0,0,19374671,1467,0,0,11994398,0,0,0,0,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,True,208663375,203198250,20480,8110080,44892664,83902464,83820544,50,165,2178,320,110,320,126,16654272,11685213,724,72,413,5807548,299,17138077,0,1735764,1360,726,0,0,1614585,77504952,0,123040,113,1,13017296,1503950,340,110,True,2717,7443404,1432,5122342,1285,2321062,1432,5122342,0,0,1285,2321062,25,150,297629,26654,263716591,4105459,0,0,0,58773504,72028160,52383744,28672,8192,0,5505024,0,4890288,0,710,0,0,0,0,0,45297664,44830513,192512,3789,8953856,0,0,0,0,10527651000,212948000,0,0,17783569000,419942000,7255918000,206995000,3654,20707466,1,1,0,0
47,performance acknowledgement before historical verification,measured,deepseek-full/performance-result.json#records/46,3510ef6b440d1436e9ddc5e5236260df108dcd32,d3cbe76c5259cd3b4332b129b7edb345ed77ddf3,4700,b95c76aebf2be4d4bf0a8f5ff62cf206af7d5ab6f6996141822cec9accbc4be6,1385a688b80470619cde520df73a006850d6146cbddf3d600933740859ca182b,21278566,3006,325503334,1207814542,138100910,61353,46145536,46030848,0,11238,4096,0,0,46145536,46030848,12da7d416bf38e915b4d5fcc404fcbb18bac200c876fce135014132d49e5361d8e,12f04ac8746be51ad7fe1e1f0049815e98d9b534a9c6849e2a1c26c47ef86410e9,True,null,null,null,null,null,114688,1048576,1204224,4087749,1654,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,714865334,138828458,0,8192,44909048,83902464,83836928,0,6,2649,0,0,0,0,0,10757578,881,0,0,6716918,0,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,True,163265500,158165875,20480,5451776,44892664,83902464,83820544,75,170,1677,237,112,237,120,16654272,8766391,555,85,410,4701236,236,12364036,0,1372032,1569,559,0,0,1516233,51696248,0,72749,112,0,8719280,1126936,325,112,True,2413,5094368,1654,4087749,759,1006619,1654,4087749,0,0,759,1006619,23,167,275948,27035,268362792,4180374,0,0,0,58785792,72028160,52387840,28672,8192,0,5607424,0,4977720,0,726,0,0,0,0,0,46350336,46034817,196608,3869,6402048,0,0,0,0,10713417000,185766000,0,0,18167015000,383446000,7453598000,197680000,3727,21278566,1,1,0,0
48,performance acknowledgement before historical verification,measured,deepseek-full/performance-result.json#records/47,6c24624a0e624fd54819c40ee76cff976a7fce5b,61d8dbae007e86b29c835042f69ab3f450e66442,4800,797243863391840dd61c08726ffc54f1f68d77e6961bc402d389926a0ba1d4f4,740981255430ee4824c0b1216289cb960b4ed111789ad03380f69e8ca207a10c,22722064,3360,439359334,1399006542,141462737,63638,48242688,47661056,0,11636,4096,0,0,48242688,47661056,12f04ac8746be51ad7fe1e1f0049815e98d9b534a9c6849e2a1c26c47ef86410e9,1268763c8c8c12fa29666318efcbc2aa11dd8ac10a1a27ddffb4bd8287f32e4989,True,null,null,null,null,null,581632,2097152,1630208,3361827,2285,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,803287083,127414334,0,8192,44909048,83902464,83836928,0,16,1872,0,0,0,0,0,7971806,623,0,0,5124386,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,True,151139375,139609209,16384,1261568,44974584,83968000,83902464,367,92,1323,123,73,123,71,16654272,6744790,440,66,559,4480572,187,12640120,0,1676068,2219,441,0,0,577948,22440960,0,47178,73,0,3726112,1496327,493,73,True,3013,3543451,2285,3361827,728,181624,2285,3361827,0,0,728,181624,25,186,241999,27577,271338894,5220750,0,0,0,60010496,72028160,52617216,28672,0,0,6025216,0,5403768,0,743,0,0,0,0,0,48451584,47665105,200704,3949,5414912,0,0,0,0,10948074000,234657000,0,0,18612328000,445313000,7664254000,210656000,4081,22722064,1,1,0,0
49,performance acknowledgement before historical verification,measured,deepseek-full/performance-result.json#records/48,d2b2539f3e3b210a6afa2047603f33910dddcbfc,f967537ae727d9541a0ba48e3762ebec5e68256a,4900,29634b24faf0cd66605dac0e26e45f7eac37cfbc0b0dfed26f04f8cebfc20dc4,ce068e05a7bdaac7e43a89c4f6bb85efec9888a6a82056af04437de5000c7754,21455769,3013,436720417,1489502333,145350075,64612,49291264,48775168,0,11908,4096,0,0,49291264,48775168,1268763c8c8c12fa29666318efcbc2aa11dd8ac10a1a27ddffb4bd8287f32e4989,12287b46dfdcb2c28a6feaadd02255b131d7cea00e92dcad3d5cf7137e93a0491f,True,null,null,null,null,null,516096,1048576,1114112,3887338,974,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,868896875,190433792,4096,8192,45236728,84180992,84164608,0,39,5748,0,0,0,0,0,27306332,1912,0,0,16013785,0,0,0,0,0,1916,0,0,0,0,0,0,0,0,0,0,0,0,True,178988208,167442376,20480,7237632,45253112,84246528,84180992,7,180,2847,325,91,325,124,16654272,14711968,944,68,280,7795388,236,12589622,0,1284670,906,949,0,0,1225464,42636335,0,66712,93,0,7429792,1063221,212,91,True,2578,6874172,974,3887338,1604,2986834,974,3887338,0,0,1604,2986834,19,108,301948,27999,277724023,4896833,0,0,0,59609088,72028160,53108736,28672,0,0,5689344,0,5071024,0,761,0,0,0,0,0,49504256,48779297,204800,4029,8273920,0,0,0,0,11193432000,245358000,0,0,19062572000,450244000,7869139000,204885000,3734,21455769,1,1,0,0
